MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,GasA,Ex,Yes,FuseF,Gd,Min2,BuiltIn,Unf,TA,TA,Paved,WD,Abnorml
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Dirt,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,Slab,,,,,,GasA,Ex,Yes,SBrkr,Gd,Typ,BuiltIn,RFn,TA,TA,Paved,ConLD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Yes,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Fa,No,Rec,Unf,GasA,Gd,Yes,FuseA,TA,Typ,Detchd,Unf,TA,Fa,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,Tar&Grv,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Basment,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,CBlock,TA,TA,No,ALQ,Rec,GasA,Ex,Yes,SBrkr,Gd,Typ,Detchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,None,TA,TA,CBlock,,,,,,GasA,TA,Yes,SBrkr,TA,Min2,Detchd,Fin,TA,TA,Dirt,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,LwQ,GasA,TA,Yes,SBrkr,TA,Min2,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,Unf,GasA,Gd,No,FuseA,Fa,Maj1,,,,,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
FV,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Paved,New,Partial
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,GasA,TA,Yes,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,New,Partial
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RH,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,Fa,No,Unf,Unf,GasA,TA,No,FuseA,TA,Typ,Detchd,Unf,Fa,Fa,Dirt,WD,Normal
RL,Pave,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,Gambrel,CompShg,Wd Sdng,VinylSd,None,TA,Fa,PConc,TA,TA,No,Unf,Unf,GasA,TA,Yes,SBrkr,TA,Typ,,,,,Dirt,WD,AdjLand
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Abnorml
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,BuiltIn,Fin,TA,TA,Paved,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,Rec,BLQ,GasA,Ex,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Ex,TA,No,ALQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,Slab,,,,,,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Yes,FuseA,TA,Typ,,,,,Paved,WD,Abnorml
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Yes,FuseA,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Detchd,RFn,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,Fa,Po,No,Unf,Unf,GasA,Gd,Yes,Mix,TA,Maj2,Detchd,Unf,Po,Po,Dirt,WD,Abnorml
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Dirt,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Yes,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Abnorml
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Yes,SBrkr,TA,Min1,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Yes,FuseA,TA,Maj2,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Plywood,None,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,New,Partial
FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Paved,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkComm,Brk Cmn,None,TA,Fa,CBlock,TA,Fa,No,Unf,Unf,GasA,TA,Yes,FuseA,TA,Mod,Attchd,Unf,TA,TA,Paved,COD,Abnorml
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,TA,No,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
FV,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,New,Partial
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Yes,FuseA,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,BLQ,GLQ,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,New,Partial
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,Stucco,None,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,GasW,TA,No,FuseA,TA,Typ,Detchd,Unf,TA,TA,Dirt,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Fa,No,FuseF,TA,Typ,Detchd,Unf,TA,TA,Partial,WD,AdjLand
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,PConc,Gd,Gd,Gd,GLQ,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Paved,WD,Alloca
RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Yes,FuseA,TA,Typ,Attchd,RFn,TA,TA,Dirt,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,GasA,Gd,Yes,FuseA,TA,Typ,Attchd,RFn,TA,TA,Paved,WD,Normal
RM,Pave,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Partial,WD,Normal
RL,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Yes,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,New,Partial
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,GLQ,Unf,GasA,TA,Yes,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,COD,Abnorml
RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,,,,,Dirt,ConLD,Abnorml
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Yes,SBrkr,TA,Min1,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Yes,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,,,,,Paved,WD,Normal
RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,ALQ,GasA,Ex,Yes,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Paved,ConLw,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,Yes,FuseA,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Yes,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Paved,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Stucco,None,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,TA,No,SBrkr,Gd,Typ,Detchd,Unf,Gd,TA,Partial,WD,Normal
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,Mn,Unf,Unf,GasA,Gd,Yes,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Paved,ConLI,Normal
